Rate Limiting,Endpoint Entropy,HTTP Method,API Endpoint,HTTP Status,User-Agent,Token Used,Method_POST,Time of Day,Classification Label,New Time of Access,API_Key
124,0.183533836,POST,/api/product,429,noisy_value_182,220,1,Night,1,19/2/2025 1:31,sk-proj-DFmkelR8IIjyqGQztRC4xvuxzEa897l1E2KBJvYD0zQ8Ilkg
36,0.970789328,POST,/api/user,200,Mozilla/5.0,848,1,Night,1,19/2/2025 23:09,sk-ant-api03-9qBPX9aR1NaGgL9VLGowTO8pX9djMlbRBcavEepUDEUrLydu
82,0.875116414,POST,noisy_value_903,403,noisy_value_327,1633,1,Morning,0,17/7/2024 11:20,sk-ant-api03-aVu0FTvplKUNYWX7eDywkexo5IZmIGTgkkSf4z2CSCHJFpf5
30,0.983821585,POST,/data,282,Python-requests/2.25.1,148,1,Night,1,19/2/2025 23:57,sk-ant-api03-SGxFeNJjOnlVwY4BWD0l5ccWH_0q8yS4b0mw3sG7wiPIx191
138,0.574508131,POST,/api/admin,200,Python-requests/2.25.1,3227,1,Afternoon,1,19/2/2025 15:18,sk-proj-3uS4hxJi3M88mFV7KvNTXIjE3Nt3gwmKGRbPtVKisv2031OS
831,0.060647,POST,/v1/chat/messages,473,noisy_value_587,4682,1,Morning,1,19/2/2025 9:56,sk-ant-api03-NNfEI240ZRx6sNqCcCDiqEr9Xz9HkzkMKxkpytwzTfKHcKSj
120,0.813584225,POST,/admin/settings,403,Mozilla/5.0,538,1,Morning,1,19/2/2025 7:18,sk-proj-4fafie55ZJ6PfqQotSuB8eTNaP1sXd2avvimTq8NIViveOmO
116,0.736652445,POST,/api/user,200,PostmanRuntime/7.29.0,3913,1,Morning,1,19/2/2025 6:38,sk-proj-fvoXXVcs3Mdjs27RQrQOjxp8RD6bsH7f5BFYdv65M9D0U268
77,0.125844181,POST,/api/user,244,PostmanRuntime/7.29.0,1359,1,Morning,0,15/12/2025 9:47,sk-proj-FLJ5DQkLJTQkkbF2DHZGJD9WOhVLFNSalEYwp0CdVmL3EAGf
123,0.157449505,POST,/data/summary,200,Mozilla/5.0,814,1,Afternoon,1,19/2/2025 12:48,sk-ant-api03-bay7_DTNHX45CXPK9VCRm6rr5n5F69j3t1tUDrn_wE4cJI6w
115,0.775247425,POST,/data,200,Java/1.8.0_201,921,1,Morning,1,19/2/2025 6:50,sk-ant-api03-KQjhWNkSw6KiNaBxovJbRAiWSKHJhgYzMP6cMtvJ6bqCyqAx
36,0.849256401,POST,noisy_value_110,429,noisy_value_91,1184,1,Afternoon,1,19/2/2025 16:04,sk-proj-EoSzOSArTWTewVWgyW3kIN69i5b1r4AaWRlFYw8l8AVkRu1P
82,0.291304881,POST,/data,200,Python-requests/2.25.1,1801,1,Night,1,19/2/2025 0:51,sk-ant-api03-e0UQCUez32Ol6wOVB9jTPWxbdNzUIASglvalYTvopCN34YQW
317,0.134925,POST,/signup,429,noisy_value_945,3689,1,Afternoon,1,19/2/2025 15:59,sk-proj-mXIfglg0iHQ93RiLHHS7DN5k4lb7rwnChcvSDcXvl08ohVJs
92,0.110737834,POST,noisy_value_228,294,PostmanRuntime/7.29.0,1996,1,Night,1,19/2/2025 21:23,sk-proj-GsMOxHrloW2IozDApwHASFPT5nD9sY2ZjavCqXQWWMUzk6YF
58,0.193808968,POST,/api/product,411,Mozilla/5.0,865,1,Morning,1,19/2/2025 8:51,sk-ant-api03-Y_U0tWA5G3C3vC7w9scE4PDCIG_kVXBihm1rXSIliLNaXvZu
13,0.396333522,POST,/api/v2/data,403,Mozilla/5.0,561,1,Night,1,19/2/2025 1:00,sk-proj-TMxeBc6UFSgsO39iEiKtiNNq9gVPoQra0OFJyuukUopS2vPp
136,0.27506024,POST,noisy_value_83,200,Mozilla/5.0,621,1,Afternoon,1,19/2/2025 14:16,sk-proj-vsq0SVj6IaMZjAcC8xWoe2AK3OEUUYD6PTA4ke6hTj1Jgf2H
133,0.159333049,POST,/data,200,PostmanRuntime/7.29.0,239,1,Night,1,19/2/2025 4:43,sk-ant-api03-S6Q8kBsQsric6gCzgMEH61aNQ8uzZqI3VPZY0fkNDCgnZOcK
42,0.351635071,POST,/api/product,429,PostmanRuntime/7.29.0,388,1,Night,1,19/2/2025 1:05,sk-proj-AwDxVDzNhDvN3RVXYJYHcBSMeeiUklfBl2YbK60JYXJAUZSH
133,0.324600325,POST,noisy_value_248,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1203,1,Evening,0,2/5/2024 18:12,sk-proj-5lQnv50kUB3zT60CpxqJAzvRYjd4TD01SWucCCnRuItLjZqi
78,0.535475534,POST,/signup,429,curl/7.64.1,891,1,Afternoon,1,19/2/2025 13:38,sk-proj-C7GfqQkwUKZ2JH0VWY0bg0LM6r5eSEnoU4qmI8JIRMf45Jiw
105,0.335085515,POST,/data,200,Mozilla/5.0,955,1,Night,1,19/2/2025 0:28,sk-proj-e46koi3d5MQ4B2KQSJLhQ33ls5XElTUFTEGkdCcYPzylnR5q
129,0.696177916,POST,/v1/chat/completions,403,noisy_value_13,3326,1,Morning,1,22/10/2023 11:06,sk-proj-Wz2LsZAHajlKRrAj6FCPXjBTRGQ7CwNxtXBGssjpu3qvCPyv
50,0.271393,POST,/signup,500,Mozilla/5.0,1469,1,Morning,1,19/2/2025 10:11,sk-proj-JZeneDjagxEtY4UQ5Li5jwnxGweOcqqWK2n0UziQvqGgS6Px
383,0.486681,POST,/signup,255,noisy_value_649,600,1,Night,1,19/2/2025 2:12,sk-ant-api03-vCJAZeqXiPM7nOS6Dh94ExEePkDNtMBmPjc8xNTChBdM9Khh
100,0.310861904,POST,/v1/chat/completions,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1442,1,Morning,0,29/10/2023 11:46,sk-ant-api03-li_ywMRG1kdbRYD6qgjZYI58FLiER8135MXJARIUbQxcc3vj
11,0.297695709,POST,/api/product,385,PostmanRuntime/7.29.0,224,1,Morning,1,19/2/2025 10:38,sk-proj-SSJaQed1fx4ZsTBbcgcIDG2YcHZCQfEpsc2KBEKF9cYfTuQP
74,0.467470557,POST,noisy_value_781,403,PostmanRuntime/7.29.0,1721,1,Night,1,4/7/2025 23:26,sk-proj-h5FLhiFf1W7XeC1XEFVYuhjFWEZFTWFQAxvFStabih1W5rcN
60,0.934360769,POST,/v1/authenticate,429,noisy_value_91,1401,1,Morning,1,19/2/2025 7:48,sk-ant-api03-ojGodFmSw_76PHkkkQ3UY0b0869g0M7GnDXQwA_3nyUpBGvW
79,0.935827957,POST,/v1/chat/completions,200,PostmanRuntime/7.29.0,738,1,Night,1,9/11/2025 21:36,sk-proj-kIQpkpSltgSux6S31JZbXr2Sla05E5VCBxxgIGc4oHYvddQB
146,0.57332702,POST,noisy_value_659,429,PostmanRuntime/7.29.0,2115,1,Evening,1,19/2/2025 17:41,sk-proj-fOOW7RMrYYW0Z2lD5l6GmUZQyYIILhKoFRpA0Bn7yNzrFp9O
109,0.106261838,POST,/notifications/list,429,Mozilla/5.0,1961,1,Morning,1,19/2/2025 6:23,sk-proj-WrAHin5ZX0xtnyRKK1eF9hehsTGA9u1RxSfW4EF8SWyOi2oC
16,0.293793059,POST,noisy_value_917,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",74,1,Morning,0,20/10/2023 7:20,sk-ant-api03-rFi7x0JqCrdt4CUQqkaiKJIzBgoyCYFCMN5_DO8zXDNj_wC0
147,0.92517236,POST,/v1/chat/completions,403,Python-requests/2.25.1,2032,1,Night,1,22/12/2025 22:35,sk-ant-api03-Yd_d_ZmSEOWJQneHIKTAHLWIju_3QC3jlQDbWxcyqR4kXjrb
83,0.157082932,POST,noisy_value_105,403,Mozilla/5.0,519,1,Night,1,19/2/2025 23:49,sk-ant-api03-1Ipr3BfbqI2buw4NJM10SkX76WtlRDTYo2YHhFyoV85TBmwC
117,0.221356348,POST,/data,429,noisy_value_945,4762,1,Morning,1,19/2/2025 9:25,sk-ant-api03-VbllakqNPG99jBbOo9Zed7G2wKBtYYpPd2HYFcJeBlOHJTSV
51,0.511633306,POST,/v1/chat/completions,200,curl/7.64.1,443,1,Night,1,12/4/2023 22:04,sk-ant-api03-Q4Eh2iNe7ZHsG4UDUiA2i8dSJUSXPVcx92kOXE82uzShmpso
150,0.539647444,POST,/api/product,200,Mozilla/5.0,5317,1,Afternoon,1,19/2/2025 16:41,sk-ant-api03-XNS3Vh_QC5QNo4Gm4giKTadN4CaIf_GC9YSxujmop0GoEepP
85,0.481868163,POST,noisy_value_533,200,Mozilla/5.0,429,1,Morning,1,19/2/2025 9:10,sk-proj-6uZDXEGDdTYuFa7CAPwznguKuJXEgsDoR7V5b3i8vAi7vW0P
46,0.566334887,POST,noisy_value_201,305,Mozilla/5.0,625,1,Night,1,19/2/2025 21:32,sk-ant-api03-zlX6YgdpdnUntKAYfjCMcledH_Q47jwSFcIjpsY0hCl1MZJQ
114,0.874944001,POST,/v1/chat/completions,219,PostmanRuntime/7.29.0,1135,1,Night,1,19/2/2025 22:44,sk-ant-api03-9OgfHfQUJvtxWx5fdGg6uwFajH49q8h9a8gCiDgbnG7u4wPU
48,0.114345923,POST,/api/v2/data,403,noisy_value_336,1005,1,Night,1,19/2/2025 2:21,sk-ant-api03-Djk5DrD7PKF0MbXLgSMJbk1POGJInd2w6uAjgsGbZoLQk3LF
149,0.218619519,POST,noisy_value_923,200,Mozilla/5.0,2114,1,Morning,1,30/3/2024 7:47,sk-proj-FTRFRdLAa9My2TJ4NLV8S7tUphKVrb3AZLP4gU3OL6pNBGpz
28,0.425542492,POST,noisy_value_517,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",354,1,Morning,0,31/8/2023 6:20,sk-ant-api03-6pSkIJAOG4fgP8vZP7TuKYh1ZZfsAEw6BG5dLj8KDbQvaQo5
120,0.117141169,POST,/api/admin,272,noisy_value_704,613,1,Night,1,19/2/2025 4:03,sk-ant-api03-HCZRywVFH4nPENExc4QBypbvJvJCICSxOMgn8FqGVDsR5bJb
34,0.149122519,POST,noisy_value_189,403,Mozilla/5.0,400,1,Evening,1,19/2/2025 19:21,sk-proj-ooYvbF8n3oBBp6OoXYeVtxIiLbqflmVCImmakd2U8KTMjKN0
133,0.841606963,POST,/api/product,325,Mozilla/5.0,1254,1,Morning,1,19/2/2025 9:45,sk-ant-api03-_kocngUTLvgqE5KytrorK5NJ7JVjW3WnJe3zEYrtOU2oOTXI
58,0.876492356,POST,/api/product,403,Java/1.8.0_201,337,1,Night,1,19/2/2025 0:13,sk-ant-api03-ejjKoOfMhm6dZDTz1VcqLl4mT2k3QbF1mvC5kleCpGm7DH6X
57,0.935449308,POST,noisy_value_930,429,noisy_value_931,1392,1,Afternoon,1,19/2/2025 16:32,sk-ant-api03-WBSjxE39jkhPZQRNK7Hx00TQRRT1Da9y2dpuAPT_X7B5Vviu
103,0.485321377,POST,noisy_value_694,321,Mozilla/5.0,781,1,Morning,1,19/2/2025 10:14,sk-ant-api03-9zEBqGV4wjubr2zOi2LKFoKlchC1Lfv5Yh0caVOmFq8pAw88
118,0.295271311,POST,/api/product,403,Mozilla/5.0,2274,1,Morning,1,19/2/2025 7:17,sk-proj-By4GmGNVjkAbRkYKKoHXmSWhAXhKeGvx0PI8lIFJEq3kHKOS
21,0.937457555,POST,/v1/chat/messages,200,noisy_value_588,241,1,Night,1,2/8/2023 3:18,sk-ant-api03-xzoC96eGvIbg_xC6Xb1PLH2gVHa9oWLJIr98cJtCVRF_24xz
26,0.326129309,POST,/api/admin,362,noisy_value_704,582,1,Morning,1,19/2/2025 8:56,sk-proj-1M2tChNDRPuKaPgiODMOxZ325r4wd5zwkF3YWHWsYskJAnIE
31,0.811877466,POST,/v1/chat/completions,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",528,1,Afternoon,0,21/2/2023 14:06,sk-ant-api03-SuWf824GJxL9_WmTz8oHUxjihc3l_blSbeTdoqVITCGML2sO
145,0.1418457,POST,noisy_value_917,487,noisy_value_270,3240,1,Night,1,19/2/2025 2:55,sk-ant-api03-ZK1Ryl5Euswbw7s_HTF0SS5ai3REptZ0SiPR18xcPvfxQMFT
59,0.213160024,POST,noisy_value_694,200,Java/1.8.0_201,782,1,Night,1,25/5/2024 2:56,sk-proj-c7Itt10kZxUauNASVtvYPE08XTW59FQ7cfFtDzRK70dShshO
26,0.166034257,POST,/v1/chat/completions,222,noisy_value_496,150,1,Night,1,10/4/2025 0:08,sk-proj-G23LAFGj9qpkBxy9uU2miPmqcKwuipWoqOU9R6i13pdrgCnS
119,0.118363014,POST,/v1/authenticate,403,Mozilla/5.0,1265,1,Night,1,19/2/2025 21:27,sk-proj-kpCF7okRrkle4nAXvqk0vOILpBftE7fZ4jXiCj1GcoVeOSbg
3,0.80597003,POST,/api/user,403,noisy_value_704,74,1,Night,1,19/2/2025 1:13,sk-proj-FOey0Px3PsDr5P3UV2mYDSOdGeW7tZohglItcDIRadJqvF1k
35,0.789495,POST,/v1/chat/messages,319,noisy_value_849,1049,1,Night,1,19/2/2025 23:22,sk-ant-api03-g8XTNwy2r5vDkEElXPIkMHnKJguFONVXTh3YFor1SaoIFO3l
49,0.802488124,POST,noisy_value_841,421,noisy_value_171,1669,1,Morning,1,19/2/2025 8:27,sk-proj-N46LZa1AIYuG8dawnbc7szHasFKKcXBF6yla1BOmHnAHcF68
89,0.571540801,POST,/api/admin,429,curl/7.64.1,1779,1,Morning,1,19/2/2025 6:59,sk-ant-api03-7lwByYQquEeP7svoPLkESjKVZA7zXVch3mf0RqTHfMuiqo_M
176,0.473314,POST,/v1/chat/messages,200,Mozilla/5.0,2839,1,Evening,1,19/2/2025 19:11,sk-proj-3uSoSGJz6y35NY3D52bNhrepC4sGH1yRzya4YrpdNnv8PAmy
93,0.304112102,POST,noisy_value_51,200,noisy_value_496,432,1,Night,1,25/6/2025 22:40,sk-ant-api03-FgdsCwmoYJ41PWrlKKPg2w_W_wRjIryUfYBQkuQ5Azh9xvZQ
13,0.39151347,POST,/api/admin,403,curl/7.64.1,136,1,Morning,1,19/2/2025 10:38,sk-proj-vLUpPYeGj3TW3I6yYHK0UXrfuoQggqnFVIoYO1Je7gq7sz6L
84,0.235107006,POST,noisy_value_763,403,Mozilla/5.0,1963,1,Night,1,19/2/2025 23:25,sk-proj-NUCme4xREmVFsSnkJjjErwOuehHRLId0ZJTpbO7SHh5j5Xi5
25,0.976614779,POST,noisy_value_119,403,noisy_value_491,148,1,Evening,1,19/2/2025 18:48,sk-proj-uA4ZLP1WneARC5GtTSqfDEYkPnP8eeqe4UQ8UdMx9kxk63V8
141,0.474381223,POST,/api/admin,200,Mozilla/5.0,254,1,Night,1,19/2/2025 2:19,sk-proj-Wtwx0wwnOA4W7pCfpbH8BEDHS76hPcCAQDKmPQ8egAvjfJs6
122,0.230405004,POST,noisy_value_297,200,noisy_value_327,1389,1,Morning,1,19/2/2025 10:02,sk-proj-muXw1zZu0SJ8hlykLrkYs1xsp2xcZa5kX06hYSVbHnB2uLGT
67,0.655746927,POST,/api/admin,200,Python-requests/2.25.1,194,1,Evening,1,19/2/2025 19:31,sk-proj-AyjQDrPSozTQhFlvgAHPBtWzKWM36UozX92cCrobHOkRhMMv
96,0.428129867,POST,noisy_value_903,385,Mozilla/5.0,701,1,Afternoon,1,19/2/2025 13:40,sk-proj-4GaRs6YTHahB3iuktJwtLmOIyg329f7pnmeRQzFQ3WIjkwPn
147,0.417743237,POST,/v1/chat/completions,200,Mozilla/5.0,2272,1,Morning,1,14/2/2023 11:36,sk-proj-2c16WMe2NYidl8wL3DHcG2tjW3okLLLZzb4mu3f1yTamkkSU
24,0.615329695,POST,/api/user,429,noisy_value_254,238,1,Evening,1,19/2/2025 17:52,sk-proj-F5K49CutvJ6Qh2b9mO1hBQtJLO6c36zTOjIhM2s9s9g7zvZr
91,0.907062932,POST,noisy_value_903,429,Mozilla/5.0,577,1,Evening,1,19/2/2025 20:36,sk-ant-api03-wAulxKMmMdme0bK1RUFst_qxteq0gWcsbFShDPS9LVN7xBkZ
133,0.44686867,POST,/admin/settings,403,Mozilla/5.0,710,1,Morning,1,19/2/2025 5:37,sk-ant-api03-SAOHY9iBo_0W45SK257w2_8b8I9DU2fwGwdGPaBw2ISvKjIX
149,0.698490812,POST,noisy_value_105,403,noisy_value_439,2376,1,Night,1,7/2/2023 2:42,sk-proj-234tuCc7dwfbwSu1z2TovEzIE9GcDAhRazitDupN3NUysHYz
58,0.147831092,POST,/api/v2/data,200,Mozilla/5.0,459,1,Morning,1,19/2/2025 6:53,sk-ant-api03-tPgjvkXyFgZzdfIHh92IOijRaQaAu3jj4rfuzoSZdxHLB2eG
117,0.150471405,POST,noisy_value_307,238,curl/7.64.1,1712,1,Morning,1,19/2/2025 6:21,sk-ant-api03-43Yg7uIoDwwOO51QB2gBILqsCZcZ7Emwx8A0jRKHKVbOupTs
85,0.463526781,POST,/api/admin,403,Python-requests/2.25.1,1073,1,Evening,1,19/2/2025 20:32,sk-proj-TfS1WMQfu0G4FVXuRVt5i22kuiND2VZmKZ51lY40QPg98WLF
131,0.14866878,POST,/api/user,272,noisy_value_464,1537,1,Evening,1,19/2/2025 18:27,sk-ant-api03-1d907hn0NLEHgBF5G4szqdTfyPS84LabQXZwLE84MKaqTTvw
77,0.522621034,POST,/data,429,Java/1.8.0_201,497,1,Morning,1,19/2/2025 10:24,sk-proj-01aQEGFWXE7zk3OrnNTESHVz22lkQS9kHcnBQlZevExOAZAn
118,0.78653582,POST,/data,403,Java/1.8.0_201,2459,1,Evening,1,19/2/2025 18:32,sk-proj-rQPUMjYly6UK9L8L0VG7eRxcH5T7iB1Q3KbcpyFwWeWBhLSz
77,0.233768593,POST,/user/profile,403,noisy_value_945,490,1,Morning,1,19/2/2025 11:38,sk-ant-api03-tazcnlY_M_ocG9mUONLDOe_B6xQdGykhw2YblK1acjLHdj3j
142,0.46274721,POST,noisy_value_826,200,noisy_value_464,2416,1,Morning,1,19/2/2025 9:34,sk-ant-api03-p4EI5AdRp7WP2XqCdOa2BCeJqu_R_duJdX1LXeodMQu6bO91
107,0.461475633,POST,/admin/settings,282,Mozilla/5.0,1801,1,Evening,1,19/2/2025 19:54,sk-proj-MMlBy2L9Qc90juFMZi0VglnnMjYfNc5T89JOVJaC0QKdkIdn
114,0.712051146,POST,/system/health,200,Mozilla/5.0,1140,1,Evening,1,19/2/2025 20:57,sk-ant-api03-6d2nvpvfakMosPbLC1CsRKdISuzWDPSJEaWSAzXbt3OP8nkP
147,0.989612704,POST,/user/profile,200,noisy_value_135,676,1,Morning,1,19/2/2025 10:56,sk-ant-api03-FLln1zkeK8HJ32EfY6C1UgndkP8Kja1bzpHSfYsHqp_Qp1ko
18,0.112438742,POST,noisy_value_883,200,Mozilla/5.0,29,1,Evening,1,19/2/2025 18:52,sk-proj-vnOgAgm2cPvMxsjNCwHsqoDC9JVEv1kJOmth0NGHCbuGTw5D
67,0.413918261,POST,noisy_value_558,429,Java/1.8.0_201,746,1,Night,1,19/2/2025 21:26,sk-ant-api03-YLipqG32pL6_8S7OwPo0_uE0JBNiwLFT3mW_95DpJl7B7b_U
31,0.312241903,POST,noisy_value_595,200,noisy_value_380,735,1,Evening,1,19/2/2025 17:55,sk-proj-A7YwLDNOy1AOaT4lrjT1hyssVxwtDY9beJ7p5caZOqXUoLYo
56,0.747754358,POST,/api/product,200,PostmanRuntime/7.29.0,223,1,Morning,1,19/2/2025 11:59,sk-proj-3qlfJkKWQQ1cUubZuGgECI1tqn96gS7OJ1KtnkWZC4Cox3jQ
47,0.441625462,POST,noisy_value_903,403,Mozilla/5.0,574,1,Afternoon,1,19/2/2025 16:46,sk-ant-api03-mVXAONcOdFViziP7MjZy76pPzEUQanGoDcJT0sXLIaLsv_O6
209,0.147934,POST,/login,429,Mozilla/5.0,3713,1,Evening,1,19/2/2025 20:38,sk-ant-api03-NafOJmIN1iw2ak8VNDawwAsITGOpPPioL7Wb_ILe6mWUKZDB
145,0.696296203,POST,/system/health,200,Mozilla/5.0,2593,1,Evening,1,19/2/2025 18:25,sk-ant-api03-dRcXUiKloGFypNRaYDuRyLRpf82eiCgsWdJexE6Hk76VvnJZ
105,0.514795663,POST,noisy_value_917,200,noisy_value_611,153,1,Evening,1,19/2/2025 19:25,sk-ant-api03-6Ja0F2h8ybbBrqyGyqFlsaZi3UZ21uNcWCrQaqLpKHRJzCGj
117,0.270546931,POST,noisy_value_487,200,Mozilla/5.0,3314,1,Night,1,19/2/2025 4:37,sk-ant-api03-cdILZvHCI03pmyq4Nw87cA6FJWpKhq1dug0YsBHly2V3EeDR
41,0.958550458,POST,/api/product,200,noisy_value_182,525,1,Evening,1,19/2/2025 17:51,sk-ant-api03-aBqlh3Al1FrfrFsz0UVNTe_SmxzljBsbxWcdz9XQxrmfuc8K
105,0.855673025,POST,noisy_value_297,200,noisy_value_420,2436,1,Evening,1,19/2/2025 18:25,sk-proj-1qWRiR88xWVKHkcESE3k8M1NUWDnWmnZNbRjSEarJeF9sj6M
145,0.513184846,POST,/data,200,PostmanRuntime/7.29.0,1442,1,Night,1,19/2/2025 2:05,sk-ant-api03-TGy2ctWzKZC2WFlE3sAEUtZOWaibzw5o8FRJlDIaWvZpeBka
51,0.513987182,POST,/v1/chat/completions,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1463,1,Morning,0,15/6/2023 10:32,sk-proj-xIA8gusJr6n0EpFHkYlFz7LWbTIvaTzQ5bT4Kio43TBbcngH
105,0.589365005,POST,noisy_value_991,200,Mozilla/5.0,636,1,Morning,1,19/2/2025 11:11,sk-proj-CS31yX6GtSvkTzaZ1SP3FGgJxRcjUdUeyfjqTL6PuhWRxmd3
56,0.799850993,POST,noisy_value_29,200,noisy_value_211,431,1,Afternoon,1,19/2/2025 14:00,sk-proj-GN1LrZ9uMsymwPR039gVlqfLWIxTTIHE23e5SyrO2JNnEz9E
55,0.453504611,POST,noisy_value_933,200,noisy_value_439,520,1,Night,1,19/2/2025 22:46,sk-proj-EcrRTvadU22aDSUGb6iP6tUJJqnNPIE5cZ3acVE0Y2oI8vGw
141,0.576221034,POST,noisy_value_790,200,curl/7.64.1,2917,1,Morning,1,19/2/2025 5:17,sk-proj-q1M6Y0G54cOzTzdB0TsYTOVpG04QKccX9LrwZ8pj7NbvnFxD
29,0.10722025,POST,/v1/chat/completions,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",367,1,Evening,0,23/3/2024 18:08,sk-proj-ox9KMn8aOcKUFkslLXYNEBHBx1R4RDyVJlCF9GtM71DQu28A
11,0.246510414,POST,noisy_value_650,403,PostmanRuntime/7.29.0,118,1,Morning,1,19/2/2025 10:47,sk-ant-api03-bgjpSwkwBQfu8NXGPz8c_wykbRdCc945zPDxkhoNjXaz8UXL
85,0.805423057,POST,/v1/authenticate,403,noisy_value_755,2609,1,Afternoon,1,18/10/2025 12:44,sk-ant-api03-KZhndy1jnXnaF6RhyzbQPiMv_ws0rCITF24fdEHSMD4cNJjf
19,0.65764733,POST,/api/user,403,Mozilla/5.0,60,1,Afternoon,1,19/2/2025 13:38,sk-proj-isTrjo0NJsCZrcIWit4wBktnYM2Dhv3BFcCMofipWl9EARPl
149,0.705852706,POST,/v1/chat/completions,200,Python-requests/2.25.1,2319,1,Night,1,22/9/2025 23:05,sk-proj-gfHrCHw9xuVhOvlTzuvD4n89c2uciWkD7W71jCqzbUR62wiT
108,0.77969846,POST,/v1/chat/completions,270,noisy_value_496,582,1,Night,1,13/8/2024 2:05,sk-proj-3eR4HvLm1xnkOPaM3PBqy2IYOQAjxeuSww2IZhl6dXZyNebU
49,0.317628185,POST,noisy_value_542,403,Mozilla/5.0,724,1,Afternoon,1,19/2/2025 14:56,sk-ant-api03-AEnsGXlhwicOzSAP8pNwf15ySYzfdB6T90ngmE3YSDfJ4WNt
122,0.75311686,POST,noisy_value_923,200,curl/7.64.1,3023,1,Morning,1,19/2/2025 8:56,sk-ant-api03-wzwP_ekaF8oQ5ZEKTQCYQWSLlKP5iHy6rhkCwQOWjDCPVrPz
47,0.100701,POST,/notifications/list,500,Mozilla/5.0,943,1,Night,1,19/2/2025 4:52,sk-proj-Q01fYjUOHqffyTYfIBTkOblAE7WODCfIB5cUycZM9H6jDktT
139,0.56183572,POST,noisy_value_29,464,Mozilla/5.0,881,1,Night,1,19/2/2025 21:59,sk-proj-HAXZQkhNX1R2LehG6ZVK66QQI6EwVm4G37FTcXl3fy82IUfM
67,0.218856493,POST,noisy_value_307,403,Mozilla/5.0,1349,1,Night,1,19/2/2025 23:43,sk-proj-4ggmKKMLwcoeXBE4tuwy8GxIDikYQ8HcHCTq7h6CCauGVceR
94,0.583786276,POST,noisy_value_494,200,Mozilla/5.0,1113,1,Night,1,19/2/2025 22:05,sk-ant-api03-4bZY8MEzJu88KBe9scALXWGVTQnQFOdPrljqjVBnYuAOnPqN
146,0.324908364,POST,noisy_value_769,403,Mozilla/5.0,3518,1,Evening,1,19/2/2025 17:18,sk-ant-api03-0QWEMknULoMn1ewxx_wgmWHAlBQs3Z29ZBv73szmZeRVEr7U
93,0.631146159,POST,/v1/chat/completions,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1365,1,Afternoon,0,15/11/2023 14:13,sk-proj-z1INjMJVBjY8XrM4OX5b7onoVzn23pbssHv16KtvspKLV59H
53,0.905864063,POST,/api/product,429,Mozilla/5.0,606,1,Afternoon,1,19/2/2025 16:03,sk-ant-api03-IO8oMRL2nbD3Jk2vJHb323WSWWGjy1rXGGZrQVX58F4BKckL
80,0.961440249,POST,/signup,403,Mozilla/5.0,1443,1,Night,1,19/2/2025 22:23,sk-proj-A4o0W2ohCiPD1udRZoqHKM9L0dk5GrimjIWd8js4xpRgsEyC
78,0.201172593,POST,noisy_value_106,403,Mozilla/5.0,1490,1,Morning,1,19/2/2025 9:55,sk-ant-api03-1G5MxdELEOyBck19sbRA0GTzot0l0m2UNUxGyY7uSTdqG1Nm
92,0.571117326,POST,noisy_value_31,397,noisy_value_270,3339,1,Morning,1,19/2/2025 6:55,sk-ant-api03-z8Mt5IvY6XminnvpAqVL54aXpYK7QF67cJrAwTblnDe8qPTd
88,0.514113325,POST,noisy_value_933,403,PostmanRuntime/7.29.0,337,1,Morning,1,19/2/2025 9:14,sk-ant-api03-3fiekOlf518WW6odstz6OrbYrhlqXvFPPkuJXMtibHy3kB_o
144,0.621196328,POST,noisy_value_781,429,Java/1.8.0_201,1671,1,Afternoon,1,19/2/2025 14:01,sk-ant-api03-zHweV8BX1d2jYqFD1v1LlDRsq5vbM4qIPEom8QV3PxTY5pPq
41,0.988899871,POST,/api/user,429,Mozilla/5.0,77,1,Night,1,19/2/2025 0:08,sk-ant-api03-NLMWUTIubIZp34t50RycJfhbDl0kWRXvevAJBu_3KlvJmGqN
99,0.513979542,POST,/api/product,200,curl/7.64.1,1335,1,Evening,1,19/2/2025 17:08,sk-ant-api03-V4w4eydQCrs0S6_kziUItxh1sclrHyuoq48W_7pl4_kj4y1f
